,,,,,,,,
DomesticInternationalWorldwideCalendarAll TimeShowdownsIndices,,,,,,,,
Daily,,,,,,,,
WeekendWeeklyMonthlyQuarterlyYearlySeasonsHolidays,,,,,,,,
Daily Box Office For 2023,,,,,,,,
Year,,,,,,,,
,,,,,,,,
2023,,,,,,,,
"Data as of Apr 24, 17:15 PDT",,,,,,,,
Date,Day,Day #,Top 10 Gross,%± YD,%± LW,Releases,#1 Release,Gross
8-May,Monday,128,"$11,974,157 ",-72.10%,92%,31,Guardians of the Galaxy Vol. 3,"$8,925,041 "
7-May,Sunday,127,"$42,915,606 ",-22.30%,58.20%,28,Guardians of the Galaxy Vol. 3,"$31,433,892 "
6-May,Saturday,126,"$55,226,681 ",-4.60%,47.30%,28,Guardians of the Galaxy Vol. 3,"$38,876,290 "
5-May,Friday,125,"$57,873,259 ",1249.80%,140.50%,28,Guardians of the Galaxy Vol. 3,"$48,103,839 "
4-May,Thursday,124,"$4,287,547 ",-29.70%,-42.40%,32,The Super Mario Bros. Movie,"$1,524,160 "
3-May,Wednesday,123,"$6,102,492 ",-26.40%,-19.50%,34,The Super Mario Bros. Movie,"$1,986,065 "
2-May,Tuesday,122,"$8,295,466 ",33%,-24.50%,34,The Super Mario Bros. Movie,"$3,001,600 "
1-May,Monday,121,"$6,235,658 ",-77%,-30.70%,33,The Super Mario Bros. Movie,"$2,164,250 "
30-Apr,Sunday,120,"$27,129,376 ",-27.70%,-24%,33,The Super Mario Bros. Movie,"$13,745,030 "
29-Apr,Saturday,119,"$37,501,744 ",55.80%,-22.30%,37,The Super Mario Bros. Movie,"$18,194,970 "
28-Apr,Friday,118,"$24,067,396 ",223.60%,-31%,35,The Super Mario Bros. Movie,"$8,895,805 "
27-Apr,Thursday,117,"$7,438,000 ",-1.90%,-10.10%,35,The Super Mario Bros. Movie,"$2,967,670 "
26-Apr,Wednesday,116,"$7,580,562 ",-31%,-12.80%,35,The Super Mario Bros. Movie,"$2,989,680 "
25-Apr,Tuesday,115,"$10,988,343 ",22.10%,-15.80%,35,The Super Mario Bros. Movie,"$4,534,065 "
24-Apr,Monday,114,"$8,999,121 ",-74.80%,-10.10%,36,The Super Mario Bros. Movie,"$3,493,860 "
23-Apr,Sunday,113,"$35,699,312 ",-26.10%,-19.10%,36,The Super Mario Bros. Movie,"$19,651,085 "
22-Apr,Saturday,112,"$48,277,181 ",38.50%,-18.20%,35,The Super Mario Bros. Movie,"$26,046,205 "
21-Apr,Friday,111,"$34,857,290 ",321.20%,-11.70%,34,The Super Mario Bros. Movie,"$14,233,650 "
20-Apr,Thursday,110,"$8,275,473 ",-4.80%,-43.70%,36,The Super Mario Bros. Movie,"$4,905,315 "
19-Apr,Wednesday,109,"$8,691,170 ",-33.40%,-43%,37,The Super Mario Bros. Movie,"$4,818,740 "
18-Apr,Tuesday,108,"$13,042,715 ",30.30%,-40.60%,38,The Super Mario Bros. Movie,"$7,402,565 "
17-Apr,Monday,107,"$10,007,931 ",-77.30%,-63%,37,The Super Mario Bros. Movie,"$5,802,100 "
16-Apr,Sunday,106,"$44,105,734 ",-25.30%,-7.90%,38,The Super Mario Bros. Movie,"$30,396,285 "
15-Apr,Saturday,105,"$59,035,897 ",49.50%,-25.30%,38,The Super Mario Bros. Movie,"$39,294,320 "
14-Apr,Friday,104,"$39,493,617 ",168.80%,-46.50%,38,The Super Mario Bros. Movie,"$22,656,585 "
13-Apr,Thursday,103,"$14,691,247 ",-3.70%,-59.80%,32,The Super Mario Bros. Movie,"$9,865,005 "
12-Apr,Wednesday,102,"$15,253,767 ",-30.60%,-62.20%,33,The Super Mario Bros. Movie,"$10,757,435 "
11-Apr,Tuesday,101,"$21,974,357 ",-18.60%,111.60%,33,The Super Mario Bros. Movie,"$15,459,585 "
10-Apr,Monday,100,"$27,012,105 ",-43.60%,236.40%,36,The Super Mario Bros. Movie,"$20,110,945 "
9-Apr,Sunday,99,"$47,906,224 ",-39.40%,89.30%,36,The Super Mario Bros. Movie,"$34,567,680 "
Easter Sunday,,,,,,,,
8-Apr,Saturday,98,"$79,042,206 ",7.10%,119.80%,35,The Super Mario Bros. Movie,"$56,989,725 "
7-Apr,Friday,97,"$73,775,727 ",101.90%,136%,35,The Super Mario Bros. Movie,"$54,804,460 "
6-Apr,Thursday,96,"$36,532,866 ",-9.60%,430.80%,36,The Super Mario Bros. Movie,"$26,566,130 "
5-Apr,Wednesday,95,"$40,401,237 ",289%,411.90%,35,The Super Mario Bros. Movie,"$31,702,735 "
4-Apr,Tuesday,94,"$10,386,489 ",29.40%,-7.30%,34,Dungeons & Dragons: Honor Among Thieves,"$3,630,908 "
3-Apr,Monday,93,"$8,028,895 ",-68.30%,-9.70%,34,Dungeons & Dragons: Honor Among Thieves,"$2,776,969 "
2-Apr,Sunday,92,"$25,306,163 ",-29.60%,-13.10%,39,Dungeons & Dragons: Honor Among Thieves,"$9,072,950 "
1-Apr,Saturday,91,"$35,956,126 ",15%,-16.70%,37,Dungeons & Dragons: Honor Among Thieves,"$12,910,476 "
31-Mar,Friday,90,"$31,267,328 ",354.30%,-21.70%,37,Dungeons & Dragons: Honor Among Thieves,"$15,222,358 "
30-Mar,Thursday,89,"$6,882,008 ",-12.80%,41.10%,33,John Wick: Chapter 4,"$3,903,499 "
29-Mar,Wednesday,88,"$7,891,783 ",-29.60%,30.50%,34,John Wick: Chapter 4,"$4,571,017 "
28-Mar,Tuesday,87,"$11,202,243 ",25.90%,27.80%,33,John Wick: Chapter 4,"$6,743,392 "
27-Mar,Monday,86,"$8,895,394 ",-69.40%,36.10%,35,John Wick: Chapter 4,"$5,632,448 "
26-Mar,Sunday,85,"$29,116,184 ",-32.50%,23.80%,34,John Wick: Chapter 4,"$18,576,730 "
25-Mar,Saturday,84,"$43,147,960 ",8.10%,21%,35,John Wick: Chapter 4,"$25,814,836 "
24-Mar,Friday,83,"$39,927,513 ",718.60%,43.10%,34,John Wick: Chapter 4,"$29,426,384 "
23-Mar,Thursday,82,"$4,877,368 ",-19.30%,-47%,34,Scream VI,"$1,103,683 "
22-Mar,Wednesday,81,"$6,045,222 ",-31%,-42.50%,35,Shazam! Fury of the Gods,"$1,401,116 "
21-Mar,Tuesday,80,"$8,765,526 ",34.20%,-36.80%,35,Shazam! Fury of the Gods,"$2,401,036 "
20-Mar,Monday,79,"$6,533,907 ",-72.20%,-44.50%,35,Shazam! Fury of the Gods,"$1,691,328 "
19-Mar,Sunday,78,"$23,526,682 ",-34%,-19.40%,36,Shazam! Fury of the Gods,"$7,405,697 "
18-Mar,Saturday,77,"$35,668,313 ",27.90%,-20.50%,37,Shazam! Fury of the Gods,"$11,004,081 "
17-Mar,Friday,76,"$27,892,320 ",202.90%,-29.10%,36,Shazam! Fury of the Gods,"$11,701,380 "
16-Mar,Thursday,75,"$9,207,429 ",-12.40%,45.80%,38,Scream VI,"$2,786,238 "
15-Mar,Wednesday,74,"$10,515,482 ",-24.10%,43.80%,38,Scream VI,"$3,232,544 "
14-Mar,Tuesday,73,"$13,862,531 ",17.80%,30.90%,37,Scream VI,"$4,403,075 "
13-Mar,Monday,72,"$11,767,935 ",-59.70%,45.90%,39,Scream VI,"$3,660,157 "
12-Mar,Sunday,71,"$29,193,816 ",-34.90%,-3.60%,41,Scream VI,"$9,762,853 "
11-Mar,Saturday,70,"$44,857,865 ",14.10%,1.20%,41,Scream VI,"$15,390,949 "
10-Mar,Friday,69,"$39,318,027 ",522.50%,3.80%,41,Scream VI,"$19,293,468 "
9-Mar,Thursday,68,"$6,316,029 ",-13.60%,12.60%,41,Creed III,"$3,001,284 "
8-Mar,Wednesday,67,"$7,311,199 ",-30.90%,26%,40,Creed III,"$3,371,495 "
7-Mar,Tuesday,66,"$10,586,911 ",31.30%,23.30%,39,Creed III,"$5,157,391 "
6-Mar,Monday,65,"$8,064,509 ",-73.40%,34.60%,39,Creed III,"$4,285,097 "
5-Mar,Sunday,64,"$30,272,077 ",-31.70%,27.10%,41,Creed III,"$14,980,184 "
4-Mar,Saturday,63,"$44,322,605 ",17%,21.70%,42,Creed III,"$21,300,696 "
3-Mar,Friday,62,"$37,875,312 ",575.50%,33.60%,40,Creed III,"$22,089,127 "
2-Mar,Thursday,61,"$5,606,882 ",-3.40%,-10.10%,41,Cocaine Bear,"$1,485,625 "
1-Mar,Wednesday,60,"$5,804,807 ",-32.40%,-10.60%,42,Cocaine Bear,"$1,552,560 "
28-Feb,Tuesday,59,"$8,584,905 ",43.30%,-22.60%,40,Ant-Man and the Wasp: Quantumania,"$2,536,327 "
27-Feb,Monday,58,"$5,989,441 ",-74.90%,-71.80%,40,Ant-Man and the Wasp: Quantumania,"$1,721,699 "
26-Feb,Sunday,57,"$23,820,231 ",-34.60%,-34.60%,42,Ant-Man and the Wasp: Quantumania,"$9,006,061 "
25-Feb,Saturday,56,"$36,410,562 ",28.40%,-23.40%,40,Ant-Man and the Wasp: Quantumania,"$14,629,621 "
24-Feb,Friday,55,"$28,355,669 ",354.60%,-48.20%,41,Cocaine Bear,"$8,688,985 "
23-Feb,Thursday,54,"$6,238,054 ",-3.90%,68.10%,36,Ant-Man and the Wasp: Quantumania,"$3,781,913 "
22-Feb,Wednesday,53,"$6,489,527 ",-41.50%,15.40%,37,Ant-Man and the Wasp: Quantumania,"$3,859,533 "
21-Feb,Tuesday,52,"$11,095,078 ",-47.70%,-10.60%,35,Ant-Man and the Wasp: Quantumania,"$7,078,521 "
20-Feb,Monday,51,"$21,220,230 ",32.50%,-39.90%,36,Ant-Man and the Wasp: Quantumania,"$14,284,967 "
Presidents' Day,,,,,,,,
19-Feb,Sunday,50,"$36,449,799 ",-23.40%,310.20%,37,Ant-Man and the Wasp: Quantumania,"$25,774,142 "
18-Feb,Saturday,49,"$47,559,997 ",-13.10%,106.80%,36,Ant-Man and the Wasp: Quantumania,"$33,903,657 "
17-Feb,Friday,48,"$54,718,803 ",1374.70%,242.80%,37,Ant-Man and the Wasp: Quantumania,"$46,431,851 "
16-Feb,Thursday,47,"$3,710,612 ",-34%,-9.50%,35,Magic Mike's Last Dance,"$718,014 "
15-Feb,Wednesday,46,"$5,621,325 ",-54.70%,25.30%,36,Magic Mike's Last Dance,"$821,147 "
14-Feb,Tuesday,45,"$12,417,533 ",155.90%,67.20%,33,Magic Mike's Last Dance,"$1,931,127 "
13-Feb,Monday,44,"$4,852,271 ",-45.40%,6.50%,34,Magic Mike's Last Dance,"$814,849 "
12-Feb,Sunday,43,"$8,885,159 ",-61.40%,-53.90%,34,Avatar: The Way of Water,"$1,619,552 "
11-Feb,Saturday,42,"$23,001,748 ",44.10%,-22.50%,34,Avatar: The Way of Water,"$3,881,764 "
10-Feb,Friday,41,"$15,961,293 ",289.10%,-26.70%,35,Magic Mike's Last Dance,"$4,141,216 "
9-Feb,Thursday,40,"$4,101,737 ",-8.60%,-23.40%,34,80 for Brady,"$1,184,293 "
8-Feb,Wednesday,39,"$4,485,661 ",-39.60%,5%,35,80 for Brady,"$1,333,386 "
7-Feb,Tuesday,38,"$7,425,331 ",63%,16.80%,35,80 for Brady,"$2,540,127 "
6-Feb,Monday,37,"$4,555,353 ",-76.40%,0.20%,36,80 for Brady,"$1,210,212 "
5-Feb,Sunday,36,"$19,273,412 ",-35%,16.10%,35,80 for Brady,"$3,595,914 "
4-Feb,Saturday,35,"$29,670,171 ",36.20%,1.60%,37,Knock at the Cabin,"$5,488,185 "
3-Feb,Friday,34,"$21,777,681 ",306.80%,32.10%,37,Knock at the Cabin,"$5,409,055 "
2-Feb,Thursday,33,"$5,353,728 ",25.30%,-20.90%,35,The Chosen Season 3 Finale,"$1,666,707 "
1-Feb,Wednesday,32,"$4,273,018 ",-32.80%,-34.10%,35,Avatar: The Way of Water,"$1,078,480 "
31-Jan,Tuesday,31,"$6,358,875 ",39.80%,-18.60%,34,Avatar: The Way of Water,"$1,512,270 "
30-Jan,Monday,30,"$4,547,459 ",-72.60%,-16.80%,35,Avatar: The Way of Water,"$1,174,887 "
29-Jan,Sunday,29,"$16,594,575 ",-43.20%,-13.30%,38,Avatar: The Way of Water,"$4,430,993 "
28-Jan,Saturday,28,"$29,196,387 ",77.10%,-8.40%,37,Avatar: The Way of Water,"$7,921,324 "
27-Jan,Friday,27,"$16,483,928 ",143.60%,-16.50%,40,Avatar: The Way of Water,"$3,616,215 "
26-Jan,Thursday,26,"$6,766,030 ",4.30%,2%,34,Avatar: The Way of Water,"$1,446,039 "
25-Jan,Wednesday,25,"$6,486,985 ",-16.90%,4.60%,33,Pathaan,"$1,490,951 "
24-Jan,Tuesday,24,"$7,810,579 ",43%,-19.90%,32,Avatar: The Way of Water,"$2,008,398 "
23-Jan,Monday,23,"$5,462,805 ",-71.50%,-74.10%,33,Avatar: The Way of Water,"$1,580,745 "
22-Jan,Sunday,22,"$19,145,201 ",-40%,-41.20%,36,Avatar: The Way of Water,"$6,007,938 "
21-Jan,Saturday,21,"$31,885,285 ",61.60%,-21.20%,37,Avatar: The Way of Water,"$9,454,007 "
20-Jan,Friday,20,"$19,736,410 ",197.50%,-23.10%,37,Avatar: The Way of Water,"$4,671,161 "
19-Jan,Thursday,19,"$6,634,282 ",7%,-7.90%,31,Avatar: The Way of Water,"$1,959,746 "
18-Jan,Wednesday,18,"$6,203,124 ",-36.40%,-22.10%,31,Avatar: The Way of Water,"$1,865,293 "
17-Jan,Tuesday,17,"$9,757,114 ",-53.70%,-10.20%,31,Avatar: The Way of Water,"$2,769,211 "
16-Jan,Monday,16,"$21,069,765 ",63.10%,-30.80%,32,Avatar: The Way of Water,"$7,056,071 "
MLK Day,,,,,,,,
15-Jan,Sunday,15,"$32,575,322 ",-19.50%,13.90%,32,Avatar: The Way of Water,"$11,727,060 "
14-Jan,Saturday,14,"$40,457,653 ",57.60%,-9.40%,32,Avatar: The Way of Water,"$14,054,064 "
13-Jan,Friday,13,"$25,676,736 ",256.50%,-17.30%,33,Avatar: The Way of Water,"$7,043,560 "
12-Jan,Thursday,12,"$7,202,303 ",-9.60%,-33.70%,30,Avatar: The Way of Water,"$2,974,300 "
11-Jan,Wednesday,11,"$7,964,902 ",-26.70%,-34.30%,30,Avatar: The Way of Water,"$3,173,055 "
10-Jan,Tuesday,10,"$10,870,334 ",37.20%,-35.90%,27,Avatar: The Way of Water,"$4,547,214 "
9-Jan,Monday,9,"$7,924,065 ",-72.30%,-75.70%,28,Avatar: The Way of Water,"$3,478,414 "
8-Jan,Sunday,8,"$28,588,281 ",-36%,-21.10%,29,Avatar: The Way of Water,"$13,729,301 "
7-Jan,Saturday,7,"$44,649,143 ",43.90%,59.70%,29,Avatar: The Way of Water,"$20,688,606 "
6-Jan,Friday,6,"$31,029,606 ",185.60%,-18.10%,29,M3GAN,"$11,726,555 "
5-Jan,Thursday,5,"$10,864,987 ",-10.40%,-65.20%,30,Avatar: The Way of Water,"$6,830,651 "
4-Jan,Wednesday,4,"$12,131,291 ",-28.50%,-61.90%,30,Avatar: The Way of Water,"$7,475,308 "
3-Jan,Tuesday,3,"$16,965,068 ",-47.90%,-54.60%,31,Avatar: The Way of Water,"$10,544,729 "
2-Jan,Monday,2,"$32,548,656 ",-10.10%,-30.70%,30,Avatar: The Way of Water,"$21,411,622 "
1-Jan,Sunday,1,"$36,210,982 ",-7.30%,-52.60%,31,Avatar: The Way of Water,"$24,519,161 "
New Year's Day,,,,,,,,
Date,,,,,,,,
Latest Updates: News | Daily | Weekend | All Time | International | Showdowns,,,,,,,,
Glossary | User Guide | License IMDb Data | Help,,,,,,,,
BoxOfficeMojo.com by IMDbPro - an IMDb company.,,,,,,,,
"© IMDb.com, Inc. or its affiliates. All rights reserved. Box Office Mojo and IMDb are trademarks or registered trademarks of IMDb.com, Inc. or its affiliates. Conditions of Use and Privacy Policy under which this service is provided to you.",,,,,,,,
