,,,,,,,,
DomesticInternationalWorldwideCalendarAll TimeShowdownsIndices,,,,,,,,
Daily,,,,,,,,
WeekendWeeklyMonthlyQuarterlyYearlySeasonsHolidays,,,,,,,,
Daily Box Office For 2025,,,,,,,,
Year,,,,,,,,
,,,,,,,,
2025,,,,,,,,
"Data as of Apr 24, 17:15 PDT",,,,,,,,
Date,Day,Day #,Top 10 Gross,%± YD,%± LW,Releases,#1 Release,Gross
7-May,Wednesday,127,"$9,814,882 ",-36.30%,-28.40%,36,Thunderbolts*,"$4,318,188 "
6-May,Tuesday,126,"$15,398,242 ",47.60%,-6.40%,35,Thunderbolts*,"$7,463,926 "
5-May,Monday,125,"$10,432,180 ",-72.40%,-14.80%,36,Thunderbolts*,"$5,008,275 "
4-May,Sunday,124,"$37,862,083 ",-28.80%,-3.40%,36,Thunderbolts*,"$17,804,419 "
3-May,Saturday,123,"$53,160,532 ",6.10%,-3.40%,37,Thunderbolts*,"$24,683,098 "
2-May,Friday,122,"$50,124,436 ",481.80%,8.40%,38,Thunderbolts*,"$31,813,091 "
1-May,Thursday,121,"$8,615,779 ",-37.10%,-24.30%,42,Sinners,"$4,986,486 "
30-Apr,Wednesday,120,"$13,708,425 ",-16.70%,5.70%,42,Sinners,"$6,102,652 "
29-Apr,Tuesday,119,"$16,452,063 ",34.30%,-1.20%,42,Sinners,"$6,898,084 "
28-Apr,Monday,118,"$12,246,691 ",-68.70%,-33.70%,43,Sinners,"$5,506,409 "
27-Apr,Sunday,117,"$39,174,774 ",-28.80%,24.70%,43,Sinners,"$13,878,130 "
26-Apr,Saturday,116,"$55,042,655 ",19.10%,16.30%,42,Sinners,"$18,813,813 "
25-Apr,Friday,115,"$46,223,144 ",306.30%,-7.20%,42,Sinners,"$13,016,721 "
24-Apr,Thursday,114,"$11,377,351 ",-12.30%,-13.70%,43,Sinners,"$6,001,255 "
23-Apr,Wednesday,113,"$12,969,366 ",-22.10%,0.80%,41,Sinners,"$7,116,336 "
22-Apr,Tuesday,112,"$16,653,961 ",-9.90%,-4.20%,40,Sinners,"$8,601,183 "
21-Apr,Monday,111,"$18,483,499 ",-41.20%,58.50%,40,Sinners,"$7,800,185 "
20-Apr,Sunday,110,"$31,410,439 ",7.50%,5.30%,40,Sinners,"$12,303,650 "
Easter Sunday,,,,,,,,
19-Apr,Saturday,109,"$47,346,297 ",-4.90%,-18.10%,40,Sinners,"$16,501,469 "
18-Apr,Friday,108,"$49,802,638 ",277.90%,9.90%,40,Sinners,"$19,202,349 "
17-Apr,Thursday,107,"$13,179,654 ",2.40%,45.50%,38,A Minecraft Movie,"$6,529,347 "
16-Apr,Wednesday,106,"$12,872,638 ",-25.90%,20.40%,41,A Minecraft Movie,"$5,458,906 "
15-Apr,Tuesday,105,"$17,376,468 ",49%,0.90%,38,A Minecraft Movie,"$7,473,168 "
14-Apr,Monday,104,"$11,663,086 ",-71%,-10.50%,41,A Minecraft Movie,"$5,000,237 "
13-Apr,Sunday,103,"$40,281,131 ",-30.30%,-28.20%,40,A Minecraft Movie,"$23,500,404 "
12-Apr,Saturday,102,"$57,799,883 ",27.50%,-20.90%,40,A Minecraft Movie,"$34,501,941 "
11-Apr,Friday,101,"$45,319,807 ",400.20%,-33%,39,A Minecraft Movie,"$20,500,779 "
10-Apr,Thursday,100,"$9,061,191 ",-15.20%,163.70%,37,A Minecraft Movie,"$7,159,616 "
9-Apr,Wednesday,99,"$10,691,528 ",-37.90%,126.50%,37,A Minecraft Movie,"$7,758,325 "
8-Apr,Tuesday,98,"$17,226,912 ",32.20%,123.30%,37,A Minecraft Movie,"$12,763,670 "
7-Apr,Monday,97,"$13,027,088 ",-76.80%,109.80%,38,A Minecraft Movie,"$9,927,119 "
6-Apr,Sunday,96,"$56,120,836 ",-23.20%,203.70%,42,A Minecraft Movie,"$46,229,840 "
5-Apr,Saturday,95,"$73,067,387 ",7.90%,181.30%,41,A Minecraft Movie,"$59,409,839 "
4-Apr,Friday,94,"$67,691,219 ",1870%,172.60%,43,A Minecraft Movie,"$57,113,324 "
3-Apr,Thursday,93,"$3,436,123 ",-27.20%,-9.30%,41,A Working Man,"$894,237 "
2-Apr,Wednesday,92,"$4,720,745 ",-38.80%,0.10%,42,A Working Man,"$984,738 "
1-Apr,Tuesday,91,"$7,714,903 ",24.20%,-2%,42,A Working Man,"$1,868,725 "
31-Mar,Monday,90,"$6,210,738 ",-66.40%,22.60%,41,Snow White,"$1,348,109 "
30-Mar,Sunday,89,"$18,479,148 ",-28.90%,7%,47,Snow White,"$4,426,581 "
29-Mar,Saturday,88,"$25,974,541 ",4.60%,-1.60%,47,Snow White,"$6,146,320 "
28-Mar,Friday,87,"$24,835,960 ",555.70%,5.20%,49,A Working Man,"$5,614,213 "
27-Mar,Thursday,86,"$3,787,962 ",-19.70%,4.90%,42,Snow White,"$1,809,215 "
26-Mar,Wednesday,85,"$4,714,624 ",-40.10%,8.30%,43,Snow White,"$2,083,183 "
25-Mar,Tuesday,84,"$7,873,034 ",55.40%,20.40%,43,Snow White,"$4,001,288 "
24-Mar,Monday,83,"$5,065,241 ",-70.70%,20.40%,43,Snow White,"$2,514,482 "
23-Mar,Sunday,82,"$17,277,385 ",-34.60%,40.50%,47,Snow White,"$10,330,662 "
22-Mar,Saturday,81,"$26,401,524 ",11.90%,46.20%,47,Snow White,"$15,620,436 "
21-Mar,Friday,80,"$23,604,370 ",553.90%,55.90%,48,Snow White,"$16,255,317 "
20-Mar,Thursday,79,"$3,609,951 ",-17.10%,-9.40%,48,Mickey 17,"$597,901 "
19-Mar,Wednesday,78,"$4,354,830 ",-33.40%,-4%,48,Novocaine,"$719,630 "
18-Mar,Tuesday,77,"$6,541,746 ",55.40%,-6.10%,47,Novocaine,"$1,187,026 "
17-Mar,Monday,76,"$4,208,691 ",-65.80%,-5.10%,46,Novocaine,"$739,572 "
16-Mar,Sunday,75,"$12,296,345 ",-31.90%,-4.30%,50,Mickey 17,"$2,168,131 "
15-Mar,Saturday,74,"$18,054,344 ",19.30%,-9.80%,51,Mickey 17,"$3,088,842 "
14-Mar,Friday,73,"$15,138,046 ",280.10%,-3.50%,50,Novocaine,"$3,916,495 "
13-Mar,Thursday,72,"$3,982,910 ",-12.20%,22%,49,Mickey 17,"$1,210,971 "
12-Mar,Wednesday,71,"$4,538,429 ",-34.90%,26.50%,48,Mickey 17,"$1,461,026 "
11-Mar,Tuesday,70,"$6,968,123 ",57.20%,30.40%,48,Mickey 17,"$2,520,626 "
10-Mar,Monday,69,"$4,433,995 ",-65.50%,32.10%,48,Mickey 17,"$1,581,557 "
9-Mar,Sunday,68,"$12,849,106 ",-35.80%,-2.40%,50,Mickey 17,"$4,574,026 "
8-Mar,Saturday,67,"$20,012,325 ",27.60%,0.20%,50,Mickey 17,"$6,702,116 "
7-Mar,Friday,66,"$15,683,528 ",380.20%,27.40%,50,Mickey 17,"$7,726,710 "
6-Mar,Thursday,65,"$3,265,871 ",-9%,-15.50%,47,Captain America: Brave New World,"$932,577 "
5-Mar,Wednesday,64,"$3,588,110 ",-32.90%,-12.40%,48,Captain America: Brave New World,"$1,021,083 "
4-Mar,Tuesday,63,"$5,344,156 ",59.20%,-22.80%,47,Captain America: Brave New World,"$1,551,038 "
3-Mar,Monday,62,"$3,357,357 ",-74.50%,-25%,45,Captain America: Brave New World,"$1,032,239 "
2-Mar,Sunday,61,"$13,161,926 ",-34.10%,-29.90%,48,Captain America: Brave New World,"$4,446,456 "
1-Mar,Saturday,60,"$19,963,984 ",62.20%,-32.50%,48,Captain America: Brave New World,"$6,845,635 "
28-Feb,Friday,59,"$12,310,245 ",218.30%,-38.10%,48,Captain America: Brave New World,"$3,558,797 "
27-Feb,Thursday,58,"$3,867,047 ",-5.60%,-40.70%,42,Captain America: Brave New World,"$1,506,713 "
26-Feb,Wednesday,57,"$4,098,038 ",-40.80%,-42.70%,43,Captain America: Brave New World,"$1,558,787 "
25-Feb,Tuesday,56,"$6,923,480 ",54.70%,-41.30%,42,Captain America: Brave New World,"$2,697,013 "
24-Feb,Monday,55,"$4,476,368 ",-76.20%,-81%,42,Captain America: Brave New World,"$1,758,254 "
23-Feb,Sunday,54,"$18,775,490 ",-36.50%,-46.30%,44,Captain America: Brave New World,"$8,020,294 "
22-Feb,Saturday,53,"$29,571,166 ",48.70%,-36.10%,44,Captain America: Brave New World,"$12,867,133 "
21-Feb,Friday,52,"$19,888,424 ",205.10%,-68.50%,45,Captain America: Brave New World,"$7,282,666 "
20-Feb,Thursday,51,"$6,518,846 ",-8.90%,101.30%,45,Captain America: Brave New World,"$3,245,332 "
19-Feb,Wednesday,50,"$7,157,290 ",-39.30%,97.30%,44,Captain America: Brave New World,"$3,419,116 "
18-Feb,Tuesday,49,"$11,785,560 ",-49.90%,113%,45,Captain America: Brave New World,"$6,320,276 "
17-Feb,Monday,48,"$23,504,343 ",-32.70%,339.70%,49,Captain America: Brave New World,"$11,178,411 "
Presidents' Day,,,,,,,,
16-Feb,Sunday,47,"$34,938,706 ",-24.50%,303.90%,46,Captain America: Brave New World,"$20,210,815 "
15-Feb,Saturday,46,"$46,251,411 ",-26.70%,109.40%,46,Captain America: Brave New World,"$27,719,411 "
14-Feb,Friday,45,"$63,078,059 ",1847.60%,304.10%,46,Captain America: Brave New World,"$40,912,377 "
13-Feb,Thursday,44,"$3,238,739 ",-10.70%,-2.40%,50,Heart Eyes,"$820,474 "
12-Feb,Wednesday,43,"$3,626,719 ",-34.50%,0.60%,49,Heart Eyes,"$649,670 "
11-Feb,Tuesday,42,"$5,533,994 ",3.50%,-11.50%,49,Heart Eyes,"$1,015,416 "
10-Feb,Monday,41,"$5,345,297 ",-38.20%,52.40%,49,Attack on Titan: The Last Attack,"$1,685,917 "
9-Feb,Sunday,40,"$8,650,263 ",-60.80%,-57.60%,49,Dog Man,"$3,201,330 "
8-Feb,Saturday,39,"$22,087,165 ",41.50%,-31.50%,49,Dog Man,"$7,357,190 "
7-Feb,Friday,38,"$15,608,890 ",370.50%,-29.30%,49,Heart Eyes,"$3,716,458 "
6-Feb,Thursday,37,"$3,317,679 ",-8%,-2.40%,41,Dog Man,"$881,040 "
5-Feb,Wednesday,36,"$3,605,563 ",-42.30%,-15.20%,41,Dog Man,"$847,355 "
4-Feb,Tuesday,35,"$6,249,726 ",78.10%,-4%,41,Dog Man,"$1,802,730 "
3-Feb,Monday,34,"$3,508,285 ",-82.80%,-12.20%,41,Dog Man,"$868,585 "
2-Feb,Sunday,33,"$20,418,418 ",-36.70%,57.30%,43,Dog Man,"$10,021,090 "
1-Feb,Saturday,32,"$32,262,892 ",46.10%,30.10%,43,Dog Man,"$15,202,115 "
31-Jan,Friday,31,"$22,077,123 ",549.40%,42.80%,43,Dog Man,"$10,778,735 "
30-Jan,Thursday,30,"$3,399,727 ",-20.10%,-23.20%,40,One of Them Days,"$683,409 "
29-Jan,Wednesday,29,"$4,252,574 ",-34.70%,-11.10%,40,Flight Risk,"$770,834 "
28-Jan,Tuesday,28,"$6,513,216 ",63.10%,-12.60%,39,Flight Risk,"$1,473,026 "
27-Jan,Monday,27,"$3,994,588 ",-69.20%,-73.70%,39,Flight Risk,"$829,143 "
26-Jan,Sunday,26,"$12,978,714 ",-47.70%,-40.60%,38,Mufasa: The Lion King,"$2,403,003 "
25-Jan,Saturday,25,"$24,797,024 ",60.40%,-9.70%,38,Flight Risk,"$4,963,315 "
24-Jan,Friday,24,"$15,463,776 ",249.40%,-23.20%,37,Flight Risk,"$4,376,398 "
23-Jan,Thursday,23,"$4,426,173 ",-7.50%,-11.60%,40,One of Them Days,"$917,915 "
22-Jan,Wednesday,22,"$4,783,115 ",-35.80%,-17.20%,40,One of Them Days,"$866,156 "
21-Jan,Tuesday,21,"$7,455,997 ",-50.80%,-16.20%,40,One of Them Days,"$1,304,289 "
20-Jan,Monday,20,"$15,167,083 ",-30.60%,186%,41,Mufasa: The Lion King,"$3,372,519 "
MLK Day,,,,,,,,
19-Jan,Sunday,19,"$21,841,768 ",-20.50%,6%,41,Mufasa: The Lion King,"$4,335,578 "
18-Jan,Saturday,18,"$27,460,774 ",36.40%,-12.10%,42,Mufasa: The Lion King,"$5,151,430 "
17-Jan,Friday,17,"$20,133,071 ",302.30%,3%,41,One of Them Days,"$4,480,348 "
16-Jan,Thursday,16,"$5,004,775 ",-13.30%,-26.30%,38,Mufasa: The Lion King,"$877,582 "
15-Jan,Wednesday,15,"$5,774,907 ",-35.10%,-22.80%,38,Den of Thieves: Pantera,"$984,014 "
14-Jan,Tuesday,14,"$8,900,061 ",67.80%,-21.30%,38,Mufasa: The Lion King,"$1,725,436 "
13-Jan,Monday,13,"$5,304,058 ",-74.30%,-38.90%,38,Den of Thieves: Pantera,"$1,033,739 "
12-Jan,Sunday,12,"$20,600,141 ",-34.10%,-16.70%,39,Mufasa: The Lion King,"$4,668,878 "
11-Jan,Saturday,11,"$31,250,792 ",59.90%,-25%,39,Mufasa: The Lion King,"$6,664,944 "
10-Jan,Friday,10,"$19,540,567 ",187.60%,-39.70%,39,Den of Thieves: Pantera,"$5,748,627 "
9-Jan,Thursday,9,"$6,793,840 ",-9.20%,-73.80%,39,Mufasa: The Lion King,"$1,389,853 "
8-Jan,Wednesday,8,"$7,482,848 ",-33.80%,-81.90%,39,Mufasa: The Lion King,"$1,469,902 "
7-Jan,Tuesday,7,"$11,310,206 ",30.40%,-62.90%,39,Mufasa: The Lion King,"$2,515,137 "
6-Jan,Monday,6,"$8,676,178 ",-64.90%,-74.80%,39,Mufasa: The Lion King,"$1,976,023 "
5-Jan,Sunday,5,"$24,740,982 ",-40.60%,-48.80%,40,Mufasa: The Lion King,"$5,943,478 "
4-Jan,Saturday,4,"$41,671,659 ",28.60%,-27.30%,40,Mufasa: The Lion King,"$9,920,629 "
3-Jan,Friday,3,"$32,408,550 ",24.80%,-39.90%,40,Mufasa: The Lion King,"$7,597,526 "
2-Jan,Thursday,2,"$25,977,466 ",-37.10%,-50.50%,40,Mufasa: The Lion King,"$6,248,851 "
1-Jan,Wednesday,1,"$41,279,307 ",44%,-21.70%,40,Mufasa: The Lion King,"$10,372,135 "
New Year's Day,,,,,,,,
Date,,,,,,,,
Latest Updates: News | Daily | Weekend | All Time | International | Showdowns,,,,,,,,
Glossary | User Guide | License IMDb Data | Help,,,,,,,,
BoxOfficeMojo.com by IMDbPro - an IMDb company.,,,,,,,,
"© IMDb.com, Inc. or its affiliates. All rights reserved. Box Office Mojo and IMDb are trademarks or registered trademarks of IMDb.com, Inc. or its affiliates. Conditions of Use and Privacy Policy under which this service is provided to you.",,,,,,,,
