,,,,,,,,
DomesticInternationalWorldwideCalendarAll TimeShowdownsIndices,,,,,,,,
Daily,,,,,,,,
WeekendWeeklyMonthlyQuarterlyYearlySeasonsHolidays,,,,,,,,
Daily Box Office For 2024,,,,,,,,
Year,,,,,,,,
,,,,,,,,
2024,,,,,,,,
"Data as of Apr 24, 17:15 PDT",,,,,,,,
Date,Day,Day #,Top 10 Gross,%± YD,%± LW,Releases,#1 Release,Gross
2-May,Thursday,123,"$3,902,148 ",-9.40%,-3.80%,35,Challengers,"$1,371,619 "
1-May,Wednesday,122,"$4,308,477 ",-36.60%,-4.60%,35,Challengers,"$1,467,696 "
30-Apr,Tuesday,121,"$6,795,240 ",27.30%,4.70%,36,Challengers,"$2,343,480 "
29-Apr,Monday,120,"$5,338,229 ",-64.80%,7.40%,35,Challengers,"$1,625,573 "
28-Apr,Sunday,119,"$15,169,775 ",-31.70%,-8.70%,39,Challengers,"$3,798,260 "
27-Apr,Saturday,118,"$22,217,775 ",15.60%,-9.70%,39,Challengers,"$4,956,880 "
26-Apr,Friday,117,"$19,212,428 ",373.60%,-2.80%,39,Challengers,"$6,255,921 "
25-Apr,Thursday,116,"$4,057,011 ",-10.10%,-12.80%,38,Civil War,"$905,063 "
24-Apr,Wednesday,115,"$4,514,355 ",-30.40%,-11.80%,35,Civil War,"$983,764 "
23-Apr,Tuesday,114,"$6,487,752 ",30.50%,-8.20%,38,Civil War,"$1,405,377 "
22-Apr,Monday,113,"$4,971,359 ",-70.10%,-11.50%,38,Civil War,"$918,547 "
21-Apr,Sunday,112,"$16,608,267 ",-32.50%,-8.40%,37,Civil War,"$3,280,526 "
20-Apr,Saturday,111,"$24,613,578 ",24.50%,-12.80%,37,Civil War,"$4,686,466 "
19-Apr,Friday,110,"$19,775,872 ",324.90%,-12.90%,38,Abigail,"$4,033,895 "
18-Apr,Thursday,109,"$4,654,462 ",-9%,-6.60%,40,Civil War,"$1,634,364 "
17-Apr,Wednesday,108,"$5,117,397 ",-27.60%,-25.50%,39,Civil War,"$1,900,423 "
16-Apr,Tuesday,107,"$7,068,417 ",25.80%,-8.80%,40,Civil War,"$2,707,921 "
15-Apr,Monday,106,"$5,616,775 ",-69%,9.40%,39,Civil War,"$1,976,585 "
14-Apr,Sunday,105,"$18,130,093 ",-35.80%,-16.40%,39,Civil War,"$5,958,142 "
13-Apr,Saturday,104,"$28,224,590 ",24.30%,-15.80%,41,Civil War,"$8,761,974 "
12-Apr,Friday,103,"$22,710,760 ",355.50%,-12.20%,40,Civil War,"$10,817,252 "
11-Apr,Thursday,102,"$4,985,664 ",-27.40%,-44.30%,37,Godzilla X Kong: The New Empire,"$1,525,718 "
10-Apr,Wednesday,101,"$6,871,182 ",-11.40%,-32.40%,41,Godzilla X Kong: The New Empire,"$1,974,152 "
9-Apr,Tuesday,100,"$7,753,034 ",51.10%,-42.10%,39,Godzilla X Kong: The New Empire,"$2,622,701 "
8-Apr,Monday,99,"$5,132,607 ",-76.30%,-66.10%,39,Godzilla X Kong: The New Empire,"$1,818,543 "
7-Apr,Sunday,98,"$21,689,433 ",-35.30%,-25.80%,41,Godzilla X Kong: The New Empire,"$9,002,461 "
6-Apr,Saturday,97,"$33,524,213 ",29.60%,-27.40%,40,Godzilla X Kong: The New Empire,"$13,743,640 "
5-Apr,Friday,96,"$25,875,322 ",189.20%,-52.70%,42,Godzilla X Kong: The New Empire,"$8,457,258 "
4-Apr,Thursday,95,"$8,946,075 ",-11.90%,-2.90%,40,Godzilla X Kong: The New Empire,"$4,131,644 "
3-Apr,Wednesday,94,"$10,159,766 ",-24.10%,11.30%,39,Godzilla X Kong: The New Empire,"$4,620,545 "
2-Apr,Tuesday,93,"$13,381,982 ",-11.50%,9%,41,Godzilla X Kong: The New Empire,"$6,827,553 "
1-Apr,Monday,92,"$15,124,673 ",-48.20%,78.60%,40,Godzilla X Kong: The New Empire,"$7,751,327 "
31-Mar,Sunday,91,"$29,220,346 ",-39%,-18.30%,43,Godzilla X Kong: The New Empire,"$16,784,910 "
Easter Sunday,,,,,,,,
30-Mar,Saturday,90,"$46,184,216 ",-15.60%,12.90%,45,Godzilla X Kong: The New Empire,"$26,414,059 "
29-Mar,Friday,89,"$54,712,650 ",493.60%,76.70%,42,Godzilla X Kong: The New Empire,"$36,807,592 "
28-Mar,Thursday,88,"$9,217,436 ",1%,38.40%,37,Ghostbusters: Frozen Empire,"$2,685,351 "
27-Mar,Wednesday,87,"$9,127,027 ",-25.70%,12.70%,36,Ghostbusters: Frozen Empire,"$2,837,907 "
26-Mar,Tuesday,86,"$12,278,301 ",45%,27.50%,38,Ghostbusters: Frozen Empire,"$4,321,089 "
25-Mar,Monday,85,"$8,466,735 ",-68.10%,18%,35,Ghostbusters: Frozen Empire,"$2,852,113 "
24-Mar,Sunday,84,"$26,515,218 ",-35.20%,11.70%,38,Ghostbusters: Frozen Empire,"$11,215,476 "
23-Mar,Saturday,83,"$40,903,829 ",32.10%,19.70%,37,Ghostbusters: Frozen Empire,"$17,687,510 "
22-Mar,Friday,82,"$30,963,433 ",364.80%,19.80%,36,Ghostbusters: Frozen Empire,"$16,101,687 "
21-Mar,Thursday,81,"$6,661,040 ",-17.80%,-40.50%,34,Dune: Part Two,"$2,168,887 "
20-Mar,Wednesday,80,"$8,100,186 ",-15.90%,-27.70%,34,Dune: Part Two,"$2,788,605 "
19-Mar,Tuesday,79,"$9,631,410 ",34.20%,-38.20%,34,Dune: Part Two,"$3,273,050 "
18-Mar,Monday,78,"$7,176,952 ",-69.80%,-40.60%,33,Dune: Part Two,"$2,804,878 "
17-Mar,Sunday,77,"$23,746,258 ",-30.50%,-35.60%,36,Dune: Part Two,"$8,634,186 "
16-Mar,Saturday,76,"$34,157,948 ",32.10%,-35.70%,36,Kung Fu Panda 4,"$12,784,805 "
15-Mar,Friday,75,"$25,850,674 ",131%,-37.10%,37,Kung Fu Panda 4,"$8,865,015 "
14-Mar,Thursday,74,"$11,193,053 ",<0.1%,34.70%,40,Dune: Part Two,"$4,406,251 "
13-Mar,Wednesday,73,"$11,197,876 ",-28.10%,23.40%,39,Dune: Part Two,"$4,446,748 "
12-Mar,Tuesday,72,"$15,575,555 ",29%,34.50%,39,Kung Fu Panda 4,"$6,619,235 "
11-Mar,Monday,71,"$12,072,763 ",-67.30%,26.70%,40,Dune: Part Two,"$4,808,963 "
10-Mar,Sunday,70,"$36,878,871 ",-30.60%,26.20%,39,Kung Fu Panda 4,"$15,687,010 "
9-Mar,Saturday,69,"$53,140,322 ",29.40%,30.40%,39,Kung Fu Panda 4,"$22,854,805 "
8-Mar,Friday,68,"$41,068,401 ",394.30%,5.50%,39,Kung Fu Panda 4,"$19,448,090 "
7-Mar,Thursday,67,"$8,308,443 ",-8.40%,110.30%,35,Dune: Part Two,"$6,410,476 "
6-Mar,Wednesday,66,"$9,072,837 ",-21.60%,157.40%,35,Dune: Part Two,"$6,655,880 "
5-Mar,Tuesday,65,"$11,576,663 ",21.50%,105.90%,37,Dune: Part Two,"$8,153,691 "
4-Mar,Monday,64,"$9,529,747 ",-67.40%,168.40%,37,Dune: Part Two,"$7,302,230 "
3-Mar,Sunday,63,"$29,223,768 ",-28.30%,122.70%,39,Dune: Part Two,"$21,575,131 "
2-Mar,Saturday,62,"$40,761,119 ",4.70%,94.80%,39,Dune: Part Two,"$28,718,894 "
1-Mar,Friday,61,"$38,944,361 ",885.70%,125.30%,38,Dune: Part Two,"$32,211,366 "
Feb-29,Thursday,60,"$3,950,948 ",12.10%,-6.40%,44,Bob Marley: One Love,"$816,065 "
28-Feb,Wednesday,59,"$3,525,362 ",-37.30%,-21.20%,41,Bob Marley: One Love,"$925,364 "
27-Feb,Tuesday,58,"$5,623,629 ",58.40%,-27.70%,42,Bob Marley: One Love,"$1,500,194 "
26-Feb,Monday,57,"$3,550,159 ",-73%,-73.50%,42,Bob Marley: One Love,"$952,407 "
25-Feb,Sunday,56,"$13,125,135 ",-37.30%,-41.70%,44,Bob Marley: One Love,"$3,734,577 "
24-Feb,Saturday,55,"$20,925,455 ",21.10%,-27.40%,44,Bob Marley: One Love,"$6,020,531 "
23-Feb,Friday,54,"$17,281,780 ",309.60%,-4.30%,45,Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,"$5,602,987 "
22-Feb,Thursday,53,"$4,219,268 ",-5.70%,-51.20%,43,Bob Marley: One Love,"$1,600,516 "
21-Feb,Wednesday,52,"$4,472,492 ",-42.50%,-82.60%,42,Bob Marley: One Love,"$1,667,403 "
20-Feb,Tuesday,51,"$7,778,823 ",-41.80%,84.60%,42,Bob Marley: One Love,"$2,915,750 "
19-Feb,Monday,50,"$13,373,734 ",-40.60%,361.70%,43,Bob Marley: One Love,"$4,974,818 "
Presidents' Day,,,,,,,,
18-Feb,Sunday,49,"$22,508,827 ",-21.90%,337.60%,42,Bob Marley: One Love,"$9,501,638 "
17-Feb,Saturday,48,"$28,829,331 ",59.60%,94.90%,43,Bob Marley: One Love,"$11,685,730 "
16-Feb,Friday,47,"$18,058,347 ",108.80%,90%,43,Bob Marley: One Love,"$7,471,636 "
15-Feb,Thursday,46,"$8,646,813 ",-66.40%,172.60%,46,Bob Marley: One Love,"$3,861,583 "
14-Feb,Wednesday,45,"$25,765,452 ",511.40%,684%,47,Bob Marley: One Love,"$14,009,622 "
13-Feb,Tuesday,44,"$4,213,902 ",45.50%,-24.10%,45,Argylle,"$1,008,430 "
12-Feb,Monday,43,"$2,896,616 ",-43.70%,-16%,46,Argylle,"$584,695 "
11-Feb,Sunday,42,"$5,143,852 ",-65.20%,-62.30%,45,Argylle,"$1,012,020 "
10-Feb,Saturday,41,"$14,791,458 ",55.60%,-34.40%,47,Argylle,"$3,282,635 "
9-Feb,Friday,40,"$9,503,502 ",199.60%,-37.30%,48,Argylle,"$1,954,705 "
8-Feb,Thursday,39,"$3,171,826 ",-3.50%,-28%,41,Argylle,"$883,120 "
7-Feb,Wednesday,38,"$3,286,617 ",-40.80%,-1.70%,42,Argylle,"$948,810 "
6-Feb,Tuesday,37,"$5,549,434 ",61%,14.80%,40,Argylle,"$1,972,055 "
5-Feb,Monday,36,"$3,447,291 ",-74.80%,9.70%,40,Argylle,"$1,036,620 "
4-Feb,Sunday,35,"$13,661,264 ",-39.40%,35.90%,40,Argylle,"$4,048,180 "
3-Feb,Saturday,34,"$22,560,172 ",48.80%,10.40%,40,Argylle,"$6,939,785 "
2-Feb,Friday,33,"$15,158,910 ",244.20%,29.90%,40,Argylle,"$6,485,575 "
1-Feb,Thursday,32,"$4,403,460 ",31.80%,6.90%,45,The Chosen: S4 Episodes 1-3,"$1,434,170 "
31-Jan,Wednesday,31,"$3,342,207 ",-30.90%,-18.90%,43,The Beekeeper,"$575,813 "
30-Jan,Tuesday,30,"$4,835,430 ",53.90%,-19.70%,44,The Beekeeper,"$913,224 "
29-Jan,Monday,29,"$3,142,554 ",-68.70%,-22.20%,46,The Beekeeper,"$568,923 "
28-Jan,Sunday,28,"$10,050,839 ",-50.80%,-30.30%,47,Mean Girls,"$1,715,082 "
27-Jan,Saturday,27,"$20,440,804 ",75.20%,-12%,48,The Beekeeper,"$3,385,725 "
26-Jan,Friday,26,"$11,670,248 ",183.40%,-18.90%,49,Mean Girls,"$1,911,183 "
25-Jan,Thursday,25,"$4,118,083 ",-0.10%,-18.20%,45,The Beekeeper,"$774,759 "
24-Jan,Wednesday,24,"$4,122,282 ",-31.50%,-25.60%,46,Mean Girls,"$829,827 "
23-Jan,Tuesday,23,"$6,019,682 ",49%,-26.80%,45,The Beekeeper,"$1,255,982 "
22-Jan,Monday,22,"$4,040,636 ",-72%,-76.40%,45,The Beekeeper,"$802,176 "
21-Jan,Sunday,21,"$14,414,051 ",-37.90%,-41.90%,45,Mean Girls,"$3,164,619 "
20-Jan,Saturday,20,"$23,219,959 ",61.30%,-27.70%,46,Mean Girls,"$5,236,423 "
19-Jan,Friday,19,"$14,397,939 ",186%,-49.30%,47,Mean Girls,"$3,262,124 "
18-Jan,Thursday,18,"$5,034,083 ",-9.10%,5.30%,43,Mean Girls,"$1,205,715 "
17-Jan,Wednesday,17,"$5,537,905 ",-32.60%,-1%,43,Mean Girls,"$1,426,962 "
16-Jan,Tuesday,16,"$8,219,698 ",-52%,12.20%,43,Mean Girls,"$2,105,046 "
15-Jan,Monday,15,"$17,123,925 ",-31%,198.30%,44,Mean Girls,"$4,975,603 "
MLK Day,,,,,,,,
14-Jan,Sunday,14,"$24,815,321 ",-22.80%,31%,45,Mean Girls,"$7,513,551 "
13-Jan,Saturday,13,"$32,128,373 ",13.20%,1.10%,45,Mean Girls,"$9,594,488 "
12-Jan,Friday,12,"$28,376,843 ",493.60%,14.90%,45,Mean Girls,"$11,527,268 "
11-Jan,Thursday,11,"$4,780,318 ",-14.50%,-61.90%,45,Anyone But You,"$965,336 "
10-Jan,Wednesday,10,"$5,593,553 ",-23.70%,-60.80%,45,Anyone But You,"$1,036,968 "
9-Jan,Tuesday,9,"$7,326,474 ",27.60%,-63.40%,43,Anyone But You,"$1,268,320 "
8-Jan,Monday,8,"$5,740,282 ",-69.70%,-80%,45,Anyone But You,"$1,003,785 "
7-Jan,Sunday,7,"$18,941,847 ",-40.40%,-17.90%,46,Wonka,"$3,638,210 "
6-Jan,Saturday,6,"$31,767,466 ",28.60%,-20.70%,46,Wonka,"$6,130,408 "
5-Jan,Friday,5,"$24,699,285 ",97.10%,-33.90%,46,Night Swim,"$5,246,275 "
4-Jan,Thursday,4,"$12,533,498 ",-12.10%,-62.30%,46,Wonka,"$2,703,155 "
3-Jan,Wednesday,3,"$14,266,846 ",-28.70%,-57.90%,45,Wonka,"$3,152,613 "
2-Jan,Tuesday,2,"$20,006,635 ",-30.20%,-52.10%,45,Wonka,"$4,601,670 "
1-Jan,Monday,1,"$28,666,632 ",-20.80%,-49.50%,45,Wonka,"$6,636,962 "
New Year's Day,,,,,,,,
Date,,,,,,,,
Latest Updates: News | Daily | Weekend | All Time | International | Showdowns,,,,,,,,
Glossary | User Guide | License IMDb Data | Help,,,,,,,,
BoxOfficeMojo.com by IMDbPro - an IMDb company.,,,,,,,,
"© IMDb.com, Inc. or its affiliates. All rights reserved. Box Office Mojo and IMDb are trademarks or registered trademarks of IMDb.com, Inc. or its affiliates. Conditions of Use and Privacy Policy under which this service is provided to you.",,,,,,,,
