,,,,,,,,
DomesticInternationalWorldwideCalendarAll TimeShowdownsIndices,,,,,,,,
Daily,,,,,,,,
WeekendWeeklyMonthlyQuarterlyYearlySeasonsHolidays,,,,,,,,
Daily Box Office For 2015,,,,,,,,
Year,,,,,,,,
,,,,,,,,
2015,,,,,,,,
"Data as of Apr 24, 18:45 PDT",,,,,,,,
Date,Day,Day #,Top 10 Gross,%± YD,%± LW,Releases,#1 Release,Gross
4-May,Monday,124,"$15,655,813 ",-73.40%,209.20%,48,Avengers: Age of Ultron,"$13,228,555 "
3-May,Sunday,123,"$58,950,847 ",-15.70%,199.80%,46,Avengers: Age of Ultron,"$50,319,942 "
2-May,Saturday,122,"$69,953,261 ",-26.40%,89.70%,45,Avengers: Age of Ultron,"$56,526,635 "
Mayweather/Pacquiao Fight,,,,,,,,
1-May,Friday,121,"$95,075,705 ",2269.50%,295.50%,45,Avengers: Age of Ultron,"$84,424,532 "
30-Apr,Thursday,120,"$4,012,460 ",-13.20%,-38%,52,The Age of Adaline,"$833,724 "
29-Apr,Wednesday,119,"$4,624,820 ",-29.40%,-30.40%,53,Furious 7,"$991,885 "
28-Apr,Tuesday,118,"$6,550,182 ",29.40%,-24.30%,53,Furious 7,"$1,427,695 "
27-Apr,Monday,117,"$5,062,558 ",-74.30%,-30.70%,53,Furious 7,"$1,160,150 "
26-Apr,Sunday,116,"$19,663,695 ",-46.70%,-30.80%,55,Furious 7,"$4,531,520 "
25-Apr,Saturday,115,"$36,877,228 ",53.40%,-20.40%,55,Furious 7,"$8,415,680 "
24-Apr,Friday,114,"$24,039,406 ",271.60%,-29.10%,55,The Age of Adaline,"$4,962,070 "
23-Apr,Thursday,113,"$6,469,417 ",-2.70%,-4.90%,45,Furious 7,"$1,726,050 "
22-Apr,Wednesday,112,"$6,648,269 ",-23.10%,-3.40%,46,Furious 7,"$1,704,520 "
21-Apr,Tuesday,111,"$8,648,159 ",18.30%,-12.50%,45,Furious 7,"$2,297,250 "
20-Apr,Monday,110,"$7,308,684 ",-74.30%,-3.30%,44,Furious 7,"$2,021,640 "
19-Apr,Sunday,109,"$28,403,279 ",-38.70%,-6.50%,45,Furious 7,"$7,909,555 "
18-Apr,Saturday,108,"$46,339,477 ",36.70%,-12.10%,45,Furious 7,"$12,922,640 "
17-Apr,Friday,107,"$33,892,068 ",398.40%,-16%,45,Furious 7,"$8,324,400 "
16-Apr,Thursday,106,"$6,800,645 ",-1.20%,-57.10%,42,Furious 7,"$2,916,280 "
15-Apr,Wednesday,105,"$6,880,670 ",-30.40%,-60.20%,45,Furious 7,"$2,917,550 "
14-Apr,Tuesday,104,"$9,881,674 ",30.80%,-58.20%,45,Furious 7,"$4,363,870 "
13-Apr,Monday,103,"$7,554,807 ",-75.10%,-68.90%,45,Furious 7,"$3,639,980 "
12-Apr,Sunday,102,"$30,393,740 ",-42.30%,-38.80%,44,Furious 7,"$15,263,490 "
11-Apr,Saturday,101,"$52,690,970 ",30.60%,-26.90%,44,Furious 7,"$25,459,260 "
10-Apr,Friday,100,"$40,337,576 ",154.30%,-57.50%,44,Furious 7,"$18,863,180 "
9-Apr,Thursday,99,"$15,862,310 ",-8.30%,27.50%,40,Furious 7,"$8,228,890 "
8-Apr,Wednesday,98,"$17,304,236 ",-26.80%,62.40%,43,Furious 7,"$9,187,550 "
7-Apr,Tuesday,97,"$23,646,221 ",-2.60%,70.10%,42,Furious 7,"$13,311,640 "
6-Apr,Monday,96,"$24,283,090 ",-51.10%,121.60%,42,Furious 7,"$14,015,350 "
5-Apr,Sunday,95,"$49,646,135 ",-31.20%,36.90%,41,Furious 7,"$33,153,120 "
Easter Sunday,,,,,,,,
4-Apr,Saturday,94,"$72,119,331 ",-24%,23.20%,41,Furious 7,"$46,626,580 "
3-Apr,Friday,93,"$94,904,393 ",662.90%,110.50%,41,Furious 7,"$67,407,340 "
2-Apr,Thursday,92,"$12,439,929 ",16.70%,72.90%,43,Home,"$4,509,352 "
1-Apr,Wednesday,91,"$10,657,615 ",-23.40%,40.70%,43,Home,"$3,405,551 "
31-Mar,Tuesday,90,"$13,905,093 ",26.90%,33.10%,42,Home,"$4,603,520 "
30-Mar,Monday,89,"$10,959,287 ",-69.80%,27.90%,42,Home,"$3,603,940 "
29-Mar,Sunday,88,"$36,267,333 ",-38.10%,21.10%,40,Home,"$14,507,122 "
28-Mar,Saturday,87,"$58,544,786 ",29.80%,22.20%,39,Home,"$21,883,869 "
27-Mar,Friday,86,"$45,093,255 ",526.70%,14.10%,40,Home,"$15,716,740 "
26-Mar,Thursday,85,"$7,195,923 ",-5%,-17.60%,42,The Divergent Series: Insurgent,"$2,558,519 "
25-Mar,Wednesday,84,"$7,576,303 ",-27.50%,-17.60%,44,The Divergent Series: Insurgent,"$2,577,223 "
24-Mar,Tuesday,83,"$10,447,443 ",21.90%,-8.10%,44,The Divergent Series: Insurgent,"$3,760,364 "
23-Mar,Monday,82,"$8,568,297 ",-71.40%,-6.10%,44,The Divergent Series: Insurgent,"$3,159,037 "
22-Mar,Sunday,81,"$29,956,912 ",-37.40%,-1.50%,43,The Divergent Series: Insurgent,"$11,430,686 "
21-Mar,Saturday,80,"$47,889,467 ",21.20%,-0.40%,43,The Divergent Series: Insurgent,"$19,686,052 "
20-Mar,Friday,79,"$39,525,639 ",352.60%,6%,43,The Divergent Series: Insurgent,"$21,146,942 "
19-Mar,Thursday,78,"$8,733,905 ",-5%,55%,47,Cinderella,"$4,471,504 "
18-Mar,Wednesday,77,"$9,193,619 ",-19.20%,52.80%,50,Cinderella,"$4,572,369 "
17-Mar,Tuesday,76,"$11,372,856 ",24.60%,45.50%,49,Cinderella,"$5,816,593 "
16-Mar,Monday,75,"$9,129,001 ",-70%,51%,49,Cinderella,"$4,811,307 "
15-Mar,Sunday,74,"$30,423,657 ",-36.70%,61.80%,48,Cinderella,"$17,825,512 "
14-Mar,Saturday,73,"$48,063,261 ",29%,50.60%,48,Cinderella,"$27,055,754 "
13-Mar,Friday,72,"$37,271,074 ",561.40%,70.40%,48,Cinderella,"$22,996,095 "
12-Mar,Thursday,71,"$5,635,527 ",-6.40%,-1.20%,44,The Second Best Exotic Marigold Hotel,"$842,828 "
11-Mar,Wednesday,70,"$6,017,991 ",-23%,8.30%,46,Chappie,"$961,855 "
10-Mar,Tuesday,69,"$7,818,415 ",29.30%,4.90%,46,Chappie,"$1,396,172 "
9-Mar,Monday,68,"$6,044,813 ",-67.90%,-3.80%,46,Chappie,"$1,098,782 "
8-Mar,Sunday,67,"$18,806,367 ",-41.10%,-16.70%,45,Chappie,"$3,571,976 "
7-Mar,Saturday,66,"$31,906,261 ",45.90%,-20.80%,45,Chappie,"$5,240,654 "
6-Mar,Friday,65,"$21,870,579 ",283.50%,-17.50%,45,Chappie,"$4,534,152 "
5-Mar,Thursday,64,"$5,703,536 ",2.60%,-20.40%,44,Focus,"$1,203,495 "
4-Mar,Wednesday,63,"$5,557,631 ",-25.50%,-19%,46,Focus,"$1,286,208 "
3-Mar,Tuesday,62,"$7,455,929 ",18.60%,-20.90%,46,Focus,"$1,860,439 "
2-Mar,Monday,61,"$6,284,967 ",-72.20%,-14.90%,46,Focus,"$1,518,217 "
1-Mar,Sunday,60,"$22,582,146 ",-43.90%,-17.40%,47,Focus,"$4,598,888 "
28-Feb,Saturday,59,"$40,282,347 ",51.90%,-7.80%,47,Focus,"$7,634,350 "
27-Feb,Friday,58,"$26,513,703 ",270.20%,-19.20%,46,Focus,"$6,451,899 "
26-Feb,Thursday,57,"$7,161,773 ",4.40%,-38.70%,46,Fifty Shades of Grey,"$1,790,520 "
25-Feb,Wednesday,56,"$6,862,942 ",-27.20%,-39.50%,45,Fifty Shades of Grey,"$1,772,230 "
24-Feb,Tuesday,55,"$9,424,126 ",27.60%,-39.10%,45,Fifty Shades of Grey,"$2,265,910 "
23-Feb,Monday,54,"$7,385,671 ",-73%,-75.30%,46,Fifty Shades of Grey,"$1,846,390 "
22-Feb,Sunday,53,"$27,348,157 ",-37.40%,-47.10%,45,The SpongeBob Movie: Sponge Out of Water,"$5,344,478 "
21-Feb,Saturday,52,"$43,708,356 ",33.30%,-50.30%,46,Fifty Shades of Grey,"$8,991,100 "
20-Feb,Friday,51,"$32,793,988 ",180.70%,-42.10%,45,Fifty Shades of Grey,"$8,041,025 "
19-Feb,Thursday,50,"$11,681,191 ",3%,95.70%,50,Fifty Shades of Grey,"$4,229,490 "
18-Feb,Wednesday,49,"$11,340,438 ",-26.70%,84.80%,50,Fifty Shades of Grey,"$4,175,440 "
17-Feb,Tuesday,48,"$15,464,927 ",-48.40%,77.60%,49,Fifty Shades of Grey,"$5,487,230 "
16-Feb,Monday,47,"$29,941,825 ",-42.10%,274%,51,The SpongeBob Movie: Sponge Out of Water,"$8,550,121 "
Presidents' Day,,,,,,,,
15-Feb,Sunday,46,"$51,731,279 ",-41.10%,42.90%,50,Fifty Shades of Grey,"$18,140,150 "
14-Feb,Saturday,45,"$87,900,659 ",55.30%,48.60%,50,Fifty Shades of Grey,"$36,752,460 "
13-Feb,Friday,44,"$56,607,658 ",848.30%,51.30%,50,Fifty Shades of Grey,"$30,278,840 "
12-Feb,Thursday,43,"$5,969,515 ",-2.70%,-3.20%,52,The SpongeBob Movie: Sponge Out of Water,"$1,527,552 "
11-Feb,Wednesday,42,"$6,138,013 ",-29.50%,5.50%,51,American Sniper,"$1,468,160 "
10-Feb,Tuesday,41,"$8,707,471 ",8.80%,11.30%,50,The SpongeBob Movie: Sponge Out of Water,"$2,294,121 "
9-Feb,Monday,40,"$8,006,176 ",-77.90%,23.60%,50,The SpongeBob Movie: Sponge Out of Water,"$2,500,426 "
8-Feb,Sunday,39,"$36,197,013 ",-38.80%,189.20%,51,The SpongeBob Movie: Sponge Out of Water,"$16,372,597 "
7-Feb,Saturday,38,"$59,153,298 ",58.10%,42.10%,53,The SpongeBob Movie: Sponge Out of Water,"$24,086,968 "
6-Feb,Friday,37,"$37,403,463 ",506.70%,42.90%,52,The SpongeBob Movie: Sponge Out of Water,"$14,905,447 "
5-Feb,Thursday,36,"$6,165,344 ",5.90%,-19.80%,53,American Sniper,"$2,506,106 "
4-Feb,Wednesday,35,"$5,819,529 ",-25.60%,-26.90%,54,American Sniper,"$2,273,342 "
3-Feb,Tuesday,34,"$7,825,091 ",20.80%,-27.20%,53,American Sniper,"$2,923,141 "
2-Feb,Monday,33,"$6,475,068 ",-48.30%,-21%,54,American Sniper,"$2,645,109 "
1-Feb,Sunday,32,"$12,515,579 ",-69.90%,-65.60%,52,American Sniper,"$4,244,376 "
31-Jan,Saturday,31,"$41,633,588 ",59.10%,-31.70%,53,American Sniper,"$16,510,536 "
30-Jan,Friday,30,"$26,168,351 ",240.30%,-33%,53,American Sniper,"$9,905,616 "
29-Jan,Thursday,29,"$7,689,912 ",-3.40%,-39.80%,50,American Sniper,"$3,668,056 "
28-Jan,Wednesday,28,"$7,959,126 ",-26%,-35.60%,47,American Sniper,"$3,823,135 "
27-Jan,Tuesday,27,"$10,749,844 ",31.20%,-37.20%,48,American Sniper,"$5,017,038 "
26-Jan,Monday,26,"$8,192,561 ",-77.50%,-80.50%,47,American Sniper,"$4,183,367 "
25-Jan,Sunday,25,"$36,414,830 ",-40.30%,-26.70%,53,American Sniper,"$17,779,615 "
24-Jan,Saturday,24,"$60,998,127 ",56.10%,-17.30%,53,American Sniper,"$28,635,135 "
23-Jan,Friday,23,"$39,067,863 ",205.70%,-30.20%,53,American Sniper,"$18,213,554 "
22-Jan,Thursday,22,"$12,778,538 ",3.50%,90.10%,49,American Sniper,"$7,656,492 "
21-Jan,Wednesday,21,"$12,352,014 ",-27.90%,71%,49,American Sniper,"$7,555,269 "
20-Jan,Tuesday,20,"$17,120,365 ",-59.20%,76.80%,49,American Sniper,"$9,924,117 "
19-Jan,Monday,19,"$41,939,900 ",37.20%,67%,52,American Sniper,"$17,942,391 "
MLK Day,,,,,,,,
18-Jan,Sunday,18,"$49,665,377 ",-32.70%,94.10%,50,American Sniper,"$24,383,294 "
17-Jan,Saturday,17,"$73,784,569 ",31.80%,61.70%,51,American Sniper,"$34,547,284 "
16-Jan,Friday,16,"$55,981,447 ",732.60%,67.20%,51,American Sniper,"$30,338,488 "
15-Jan,Thursday,15,"$6,723,287 ",-6.90%,-5.10%,48,Taken 3,"$1,744,100 "
14-Jan,Wednesday,14,"$7,222,660 ",-25.40%,-2.20%,48,Taken 3,"$2,130,294 "
13-Jan,Tuesday,13,"$9,685,545 ",42.20%,1.90%,48,Taken 3,"$3,292,457 "
12-Jan,Monday,12,"$6,811,565 ",-73.40%,-25.50%,47,Taken 3,"$2,418,409 "
11-Jan,Sunday,11,"$25,586,629 ",-43.90%,-7%,50,Taken 3,"$8,706,533 "
10-Jan,Saturday,10,"$45,640,158 ",36.30%,-2.20%,49,Taken 3,"$15,615,092 "
9-Jan,Friday,9,"$33,481,583 ",372.50%,-35.20%,49,Taken 3,"$14,880,032 "
8-Jan,Thursday,8,"$7,086,374 ",-4%,-84.70%,46,The Hobbit: The Battle of the Five Armies,"$1,335,176 "
7-Jan,Wednesday,7,"$7,384,467 ",-22.30%,-77.90%,46,The Hobbit: The Battle of the Five Armies,"$1,438,419 "
6-Jan,Tuesday,6,"$9,504,633 ",3.90%,-75.10%,47,The Hobbit: The Battle of the Five Armies,"$1,929,458 "
5-Jan,Monday,5,"$9,147,210 ",-66.70%,-73.80%,46,The Hobbit: The Battle of the Five Armies,"$1,777,417 "
4-Jan,Sunday,4,"$27,507,774 ",-41%,-42%,48,The Hobbit: The Battle of the Five Armies,"$5,295,001 "
3-Jan,Saturday,3,"$46,657,518 ",-9.80%,-26.40%,48,The Hobbit: The Battle of the Five Armies,"$8,135,890 "
2-Jan,Friday,2,"$51,702,782 ",11.70%,-23.70%,48,The Hobbit: The Battle of the Five Armies,"$8,301,199 "
1-Jan,Thursday,1,"$46,302,628 ",-4.40%,12.40%,48,The Hobbit: The Battle of the Five Armies,"$9,320,601 "
New Year's Day,,,,,,,,
Date,,,,,,,,
Latest Updates: News | Daily | Weekend | All Time | International | Showdowns,,,,,,,,
Glossary | User Guide | License IMDb Data | Help,,,,,,,,
BoxOfficeMojo.com by IMDbPro - an IMDb company.,,,,,,,,
"© IMDb.com, Inc. or its affiliates. All rights reserved. Box Office Mojo and IMDb are trademarks or registered trademarks of IMDb.com, Inc. or its affiliates. Conditions of Use and Privacy Policy under which this service is provided to you.",,,,,,,,
