,,,,,,,,
DomesticInternationalWorldwideCalendarAll TimeShowdownsIndices,,,,,,,,
Daily,,,,,,,,
WeekendWeeklyMonthlyQuarterlyYearlySeasonsHolidays,,,,,,,,
Daily Box Office For 2017,,,,,,,,
Year,,,,,,,,
,,,,,,,,
2017,,,,,,,,
"Data as of Apr 24, 2:47 PDT",,,,,,,,
Date,Day,Day #,Top 10 Gross,%± YD,%± LW,Releases,#1 Release,Gross
7-May,Sunday,127,"$50,535,786 ",-25.70%,116.80%,52,Guardians of the Galaxy: Vol. 2,"$39,127,045 "
6-May,Saturday,126,"$68,016,275 ",3.40%,101.40%,53,Guardians of the Galaxy: Vol. 2,"$51,304,539 "
5-May,Friday,125,"$65,804,066 ",1506%,176.50%,52,Guardians of the Galaxy: Vol. 2,"$56,078,520 "
4-May,Thursday,124,"$4,097,304 ",-14.50%,-23.20%,51,The Fate of the Furious,"$961,990 "
3-May,Wednesday,123,"$4,794,901 ",-41.60%,-16.10%,51,The Fate of the Furious,"$1,168,220 "
2-May,Tuesday,122,"$8,213,580 ",55.70%,-14.50%,52,The Fate of the Furious,"$1,869,080 "
1-May,Monday,121,"$5,275,991 ",-77.40%,-12.50%,50,The Fate of the Furious,"$1,340,125 "
30-Apr,Sunday,120,"$23,307,231 ",-31%,-5.60%,55,The Fate of the Furious,"$5,808,560 "
29-Apr,Saturday,119,"$33,771,288 ",41.90%,-15.80%,55,The Fate of the Furious,"$8,983,250 "
28-Apr,Friday,118,"$23,797,287 ",345.90%,-8.90%,54,The Fate of the Furious,"$5,144,730 "
27-Apr,Thursday,117,"$5,337,007 ",-6.60%,-46.70%,54,The Fate of the Furious,"$1,940,625 "
26-Apr,Wednesday,116,"$5,712,587 ",-40.50%,-45.90%,56,The Fate of the Furious,"$2,111,370 "
25-Apr,Tuesday,115,"$9,605,661 ",59.20%,-38.90%,53,The Fate of the Furious,"$3,512,405 "
24-Apr,Monday,114,"$6,032,776 ",-75.60%,-65.30%,55,The Fate of the Furious,"$2,462,540 "
23-Apr,Sunday,113,"$24,681,391 ",-38.50%,-31%,55,The Fate of the Furious,"$10,482,090 "
22-Apr,Saturday,112,"$40,114,283 ",53.50%,-24.10%,55,The Fate of the Furious,"$16,942,100 "
21-Apr,Friday,111,"$26,130,366 ",161.10%,-61.20%,54,The Fate of the Furious,"$10,984,225 "
20-Apr,Thursday,110,"$10,009,388 ",-5.10%,-10%,52,The Fate of the Furious,"$4,543,550 "
19-Apr,Wednesday,109,"$10,551,449 ",-32.90%,0.50%,52,The Fate of the Furious,"$4,891,515 "
18-Apr,Tuesday,108,"$15,717,855 ",-9.60%,12.30%,51,The Fate of the Furious,"$8,150,190 "
17-Apr,Monday,107,"$17,390,287 ",-51.40%,86.20%,51,The Fate of the Furious,"$8,524,260 "
16-Apr,Sunday,106,"$35,774,114 ",-32.70%,-4.90%,50,The Fate of the Furious,"$21,548,065 "
Easter Sunday,,,,,,,,
15-Apr,Saturday,105,"$52,838,894 ",-21.50%,14.50%,50,The Fate of the Furious,"$31,543,625 "
14-Apr,Friday,104,"$67,269,700 ",504.60%,115.10%,50,The Fate of the Furious,"$45,695,015 "
13-Apr,Thursday,103,"$11,125,859 ",6%,4.20%,56,The Boss Baby,"$3,072,323 "
12-Apr,Wednesday,102,"$10,497,612 ",-25%,-1.50%,54,The Boss Baby,"$2,704,289 "
11-Apr,Tuesday,101,"$13,997,974 ",49.80%,-14.80%,51,The Boss Baby,"$3,387,051 "
10-Apr,Monday,100,"$9,341,538 ",-67.60%,-17.60%,52,The Boss Baby,"$2,180,761 "
9-Apr,Sunday,99,"$28,855,765 ",-37.50%,-35.90%,57,The Boss Baby,"$7,603,610 "
8-Apr,Saturday,98,"$46,160,313 ",47.60%,-30.90%,56,The Boss Baby,"$11,831,324 "
7-Apr,Friday,97,"$31,271,836 ",192.80%,-37.20%,56,The Boss Baby,"$6,928,554 "
6-Apr,Thursday,96,"$10,679,246 ",0.20%,-16.10%,48,Beauty and the Beast,"$3,166,251 "
5-Apr,Wednesday,95,"$10,660,937 ",-35.10%,-21.70%,47,Beauty and the Beast,"$3,053,839 "
4-Apr,Tuesday,94,"$16,432,321 ",45%,-19.80%,47,Beauty and the Beast,"$4,569,209 "
3-Apr,Monday,93,"$11,330,326 ",-74.90%,-26.40%,49,Beauty and the Beast,"$3,167,150 "
2-Apr,Sunday,92,"$45,051,082 ",-32.50%,-21.50%,48,The Boss Baby,"$14,461,891 "
1-Apr,Saturday,91,"$66,777,262 ",34%,-15.30%,50,The Boss Baby,"$20,115,863 "
31-Mar,Friday,90,"$49,822,179 ",291.60%,-11.80%,50,The Boss Baby,"$15,621,148 "
30-Mar,Thursday,89,"$12,723,692 ",-6.60%,-24.90%,50,Beauty and the Beast,"$6,053,717 "
29-Mar,Wednesday,88,"$13,622,743 ",-33.50%,-25.30%,51,Beauty and the Beast,"$6,295,792 "
28-Mar,Tuesday,87,"$20,499,177 ",33.20%,-28.10%,49,Beauty and the Beast,"$9,473,259 "
27-Mar,Monday,86,"$15,395,446 ",-73.20%,-24.40%,50,Beauty and the Beast,"$7,061,470 "
26-Mar,Sunday,85,"$57,385,440 ",-27.20%,-18.90%,52,Beauty and the Beast,"$28,532,197 "
25-Mar,Saturday,84,"$78,876,604 ",39.70%,-18.40%,52,Beauty and the Beast,"$38,292,423 "
24-Mar,Friday,83,"$56,471,238 ",233.30%,-33.50%,51,Beauty and the Beast,"$23,602,097 "
23-Mar,Thursday,82,"$16,944,792 ",-7.10%,46.50%,47,Beauty and the Beast,"$10,905,961 "
22-Mar,Wednesday,81,"$18,241,552 ",-36.10%,37.30%,48,Beauty and the Beast,"$11,538,802 "
21-Mar,Tuesday,80,"$28,528,078 ",40%,67.20%,47,Beauty and the Beast,"$17,878,785 "
20-Mar,Monday,79,"$20,375,732 ",-71.20%,41.10%,47,Beauty and the Beast,"$13,531,723 "
19-Mar,Sunday,78,"$70,756,066 ",-26.80%,64.60%,47,Beauty and the Beast,"$48,266,365 "
18-Mar,Saturday,77,"$96,604,297 ",13.80%,55.50%,48,Beauty and the Beast,"$62,706,808 "
17-Mar,Friday,76,"$84,864,913 ",633.90%,91.70%,48,Beauty and the Beast,"$63,777,443 "
16-Mar,Thursday,75,"$11,563,909 ",-12.90%,-3.50%,52,Kong: Skull Island,"$3,878,594 "
15-Mar,Wednesday,74,"$13,283,935 ",-22.10%,11.50%,52,Kong: Skull Island,"$4,619,039 "
14-Mar,Tuesday,73,"$17,057,504 ",18.10%,-3.10%,50,Kong: Skull Island,"$6,404,143 "
13-Mar,Monday,72,"$14,439,885 ",-66.40%,2.80%,51,Kong: Skull Island,"$5,348,046 "
12-Mar,Sunday,71,"$42,976,704 ",-30.80%,-9.10%,52,Kong: Skull Island,"$17,002,107 "
11-Mar,Saturday,70,"$62,105,056 ",40.30%,-4.30%,53,Kong: Skull Island,"$23,880,293 "
10-Mar,Friday,69,"$44,281,085 ",269.70%,-20.70%,53,Kong: Skull Island,"$20,143,072 "
9-Mar,Thursday,68,"$11,977,464 ",0.50%,49.80%,62,Logan,"$4,940,504 "
8-Mar,Wednesday,67,"$11,912,964 ",-32.30%,37.50%,59,Logan,"$5,646,328 "
7-Mar,Tuesday,66,"$17,605,306 ",25.30%,46.70%,59,Logan,"$8,603,782 "
6-Mar,Monday,65,"$14,046,674 ",-70.30%,52.90%,60,Logan,"$7,204,203 "
5-Mar,Sunday,64,"$47,276,817 ",-27.20%,58.60%,58,Logan,"$24,091,050 "
4-Mar,Saturday,63,"$64,907,463 ",16.30%,44.50%,58,Logan,"$31,315,514 "
3-Mar,Friday,62,"$55,831,609 ",598.50%,90.60%,57,Logan,"$33,005,352 "
2-Mar,Thursday,61,"$7,993,125 ",-7.70%,-20.90%,53,Get Out,"$3,616,265 "
1-Mar,Wednesday,60,"$8,660,889 ",-27.80%,-15.30%,53,Get Out,"$3,793,570 "
28-Feb,Tuesday,59,"$12,001,616 ",30.60%,-8.20%,53,Get Out,"$4,933,300 "
27-Feb,Monday,58,"$9,189,390 ",-69.20%,-66.10%,52,Get Out,"$4,123,445 "
26-Feb,Sunday,57,"$29,804,615 ",-33.60%,-26.10%,51,Get Out,"$9,865,320 "
25-Feb,Saturday,56,"$44,911,199 ",53.30%,-15.40%,51,Get Out,"$12,676,825 "
24-Feb,Friday,55,"$29,289,886 ",189.90%,-18.10%,50,Get Out,"$10,834,915 "
23-Feb,Thursday,54,"$10,103,376 ",-1.20%,-5.70%,49,Is Genesis History?,"$1,796,182 "
22-Feb,Wednesday,53,"$10,221,239 ",-21.80%,-8.90%,49,The Lego Batman Movie,"$1,946,307 "
21-Feb,Tuesday,52,"$13,077,049 ",-51.70%,-55.70%,48,The Lego Batman Movie,"$2,956,364 "
20-Feb,Monday,51,"$27,089,643 ",-32.90%,113.60%,60,The Lego Batman Movie,"$10,089,017 "
Presidents' Day,,,,,,,,
19-Feb,Sunday,50,"$40,349,576 ",-24%,-7.80%,48,The Lego Batman Movie,"$11,235,218 "
18-Feb,Saturday,49,"$53,117,308 ",48.60%,-23.50%,49,The Lego Batman Movie,"$14,062,395 "
17-Feb,Friday,48,"$35,745,240 ",233.80%,-38.40%,47,The Lego Batman Movie,"$7,357,501 "
16-Feb,Thursday,47,"$10,709,550 ",-4.50%,126%,49,Fifty Shades Darker,"$3,383,410 "
15-Feb,Wednesday,46,"$11,216,653 ",-62%,107.50%,47,Fifty Shades Darker,"$3,799,735 "
14-Feb,Tuesday,45,"$29,546,806 ",133%,279.20%,45,Fifty Shades Darker,"$11,002,245 "
13-Feb,Monday,44,"$12,682,522 ",-71%,124.30%,49,Fifty Shades Darker,"$3,903,815 "
12-Feb,Sunday,43,"$43,741,371 ",-37%,230.70%,46,The Lego Batman Movie,"$15,510,086 "
11-Feb,Saturday,42,"$69,472,249 ",19.70%,83.50%,48,The Lego Batman Movie,"$23,000,124 "
10-Feb,Friday,41,"$58,041,735 ",1124.80%,136.20%,46,Fifty Shades Darker,"$21,444,970 "
9-Feb,Thursday,40,"$4,738,816 ",-12.30%,-31.30%,48,Hidden Figures,"$910,127 "
8-Feb,Wednesday,39,"$5,405,455 ",-30.60%,-21.80%,49,Split,"$992,070 "
7-Feb,Tuesday,38,"$7,792,652 ",37.80%,-23.60%,50,Split,"$1,431,785 "
6-Feb,Monday,37,"$5,653,628 ",-57.30%,-22.90%,49,Split,"$1,139,540 "
5-Feb,Sunday,36,"$13,226,004 ",-65.10%,-56.90%,50,A Dog's Purpose,"$2,172,390 "
4-Feb,Saturday,35,"$37,863,651 ",54.10%,-22.40%,50,Split,"$7,505,985 "
3-Feb,Friday,34,"$24,572,660 ",256%,-23.70%,49,Rings,"$5,631,820 "
2-Feb,Thursday,33,"$6,901,698 ",<0.1%,-19%,46,Split,"$1,511,500 "
1-Feb,Wednesday,32,"$6,908,544 ",-32.20%,-20.40%,45,Split,"$1,477,160 "
31-Jan,Tuesday,31,"$10,194,153 ",39%,-17.80%,44,Split,"$2,129,755 "
30-Jan,Monday,30,"$7,332,595 ",-76.10%,-17%,46,Split,"$1,612,520 "
29-Jan,Sunday,29,"$30,676,940 ",-37.10%,3.90%,47,Split,"$6,320,305 "
28-Jan,Saturday,28,"$48,763,575 ",51.40%,-9.20%,48,Split,"$11,431,150 "
27-Jan,Friday,27,"$32,210,280 ",278.20%,-13.70%,46,Split,"$7,903,985 "
26-Jan,Thursday,26,"$8,515,965 ",-1.90%,19.70%,48,Split,"$2,538,905 "
25-Jan,Wednesday,25,"$8,680,735 ",-30%,13.70%,47,Split,"$2,488,070 "
24-Jan,Tuesday,24,"$12,402,342 ",40.40%,10.10%,46,Split,"$3,763,480 "
23-Jan,Monday,23,"$8,834,695 ",-70.10%,-69.90%,48,Split,"$2,928,660 "
22-Jan,Sunday,22,"$29,514,638 ",-45%,-19.60%,49,Split,"$8,877,605 "
21-Jan,Saturday,21,"$53,691,879 ",43.80%,11.60%,48,Split,"$16,506,700 "
20-Jan,Friday,20,"$37,332,148 ",424.60%,7.70%,50,Split,"$14,626,670 "
19-Jan,Thursday,19,"$7,116,692 ",-6.80%,-26.70%,45,Hidden Figures,"$1,821,988 "
18-Jan,Wednesday,18,"$7,636,987 ",-32.20%,-24.70%,42,Hidden Figures,"$1,773,662 "
17-Jan,Tuesday,17,"$11,266,436 ",-61.70%,-26.20%,45,Hidden Figures,"$2,503,162 "
16-Jan,Monday,16,"$29,393,316 ",-3.40%,-14.70%,60,Hidden Figures,"$6,652,892 "
MLK Day,,,,,,,,
15-Jan,Sunday,15,"$36,732,315 ",-23.70%,6.40%,43,Hidden Figures,"$6,876,974 "
14-Jan,Saturday,14,"$48,116,624 ",38.80%,-3.80%,46,Hidden Figures,"$8,478,941 "
13-Jan,Friday,13,"$34,673,108 ",257.30%,-3.60%,45,Hidden Figures,"$5,498,032 "
12-Jan,Thursday,12,"$9,704,955 ",-4.40%,-35%,44,Hidden Figures,"$1,978,932 "
11-Jan,Wednesday,11,"$10,148,500 ",-33.50%,-39.20%,44,Hidden Figures,"$1,915,107 "
10-Jan,Tuesday,10,"$15,267,153 ",46.50%,-38.40%,44,Hidden Figures,"$2,877,410 "
9-Jan,Monday,9,"$10,419,513 ",-69.80%,-80.70%,46,Hidden Figures,"$1,857,416 "
8-Jan,Sunday,8,"$34,512,473 ",-31%,-39.20%,45,Rogue One: A Star Wars Story,"$6,420,138 "
7-Jan,Saturday,7,"$50,026,406 ",39.10%,2.70%,44,Rogue One: A Star Wars Story,"$9,558,458 "
6-Jan,Friday,6,"$35,952,754 ",140.80%,-41%,46,Hidden Figures,"$7,621,334 "
5-Jan,Thursday,5,"$14,928,109 ",-10.60%,-72%,50,Rogue One: A Star Wars Story,"$3,893,517 "
4-Jan,Wednesday,4,"$16,695,754 ",-32.70%,-70.10%,49,Rogue One: A Star Wars Story,"$4,237,535 "
3-Jan,Tuesday,3,"$24,799,823 ",-54.10%,-62.70%,48,Rogue One: A Star Wars Story,"$6,268,921 "
2-Jan,Monday,2,"$54,065,844 ",-4.70%,-36.80%,54,Rogue One: A Star Wars Story,"$15,913,674 "
1-Jan,Sunday,1,"$56,752,913 ",-25.70%,-26.70%,52,Rogue One: A Star Wars Story,"$16,751,857 "
New Year's Day,,,,,,,,
Date,,,,,,,,
Latest Updates: News | Daily | Weekend | All Time | International | Showdowns,,,,,,,,
Glossary | User Guide | License IMDb Data | Help,,,,,,,,
BoxOfficeMojo.com by IMDbPro - an IMDb company.,,,,,,,,
"© IMDb.com, Inc. or its affiliates. All rights reserved. Box Office Mojo and IMDb are trademarks or registered trademarks of IMDb.com, Inc. or its affiliates. Conditions of Use and Privacy Policy under which this service is provided to you.",,,,,,,,
